,500
1980,0.31635284423828125
1981,0.3161134719848633
1982,0.31596946716308594
1983,0.3157963752746582
1984,0.3157973289489746
1985,0.31601643562316895
1986,0.315871000289917
1987,0.3159337043762207
1988,0.3157320022583008
1989,0.31552958488464355
1990,0.31514692306518555
1991,0.3162221908569336
1992,0.3156156539916992
1993,0.31549501419067383
1994,0.31572866439819336
1995,0.3157181739807129
1996,0.3156123161315918
1997,0.31572389602661133
1998,0.3158864974975586
1999,0.3155825138092041
2000,0.3159794807434082
2001,0.31592774391174316
2002,0.3160250186920166
2003,0.3162393569946289
2004,0.31615638732910156
2005,0.31612062454223633
2006,0.31560754776000977
2007,0.31574583053588867
2008,0.3159306049346924
2009,0.3159027099609375
2010,0.3159315586090088
2011,0.3156449794769287
2012,0.31545543670654297
2013,0.315631628036499
2014,0.3158252239227295
2015,0.3158993721008301
2016,0.3156454563140869
2017,0.31577301025390625
2018,0.31571030616760254
2019,0.3157064914703369
2020,0.31555891036987305
2021,0.3157331943511963
2022,0.31578898429870605
2023,0.31580400466918945
2024,0.3156867027282715
2025,0.3155369758605957
2026,0.3157029151916504
2027,0.3154411315917969
2028,0.31516599655151367
2029,0.3154892921447754
2030,0.31561708450317383
2031,0.31562018394470215
2032,0.3151724338531494
2033,0.3153343200683594
2034,0.31545424461364746
2035,0.31543898582458496
2036,0.31546950340270996
2037,0.3154573440551758
2038,0.3153722286224365
2039,0.31548547744750977
2040,0.31535887718200684
2041,0.3151826858520508
2042,0.31499195098876953
2043,0.31485509872436523
2044,0.31490492820739746
2045,0.31433725357055664
2046,0.3146092891693115
2047,0.31426382064819336
2048,0.31396007537841797
2049,0.31412386894226074
2050,0.31430864334106445
2051,0.31438183784484863
2052,0.31385135650634766
2053,0.31411051750183105
2054,0.31417393684387207
2055,0.31446027755737305
2056,0.31453776359558105
2057,0.31471729278564453
2058,0.3144686222076416
2059,0.3145270347595215
2060,0.31426000595092773
2061,0.31412649154663086
2062,0.3142671585083008
2063,0.31428003311157227
2064,0.31447577476501465
2065,0.31450748443603516
2066,0.3142721652984619
2067,0.3143281936645508
2068,0.3146705627441406
2069,0.31459712982177734
2070,0.3151214122772217
2071,0.3153860569000244
2072,0.3156263828277588
2073,0.31525683403015137
2074,0.3151848316192627
2075,0.31516289710998535
2076,0.31481051445007324
2077,0.3146390914916992
2078,0.31461310386657715
2079,0.3148634433746338
2080,0.31481242179870605
2081,0.31482601165771484
2082,0.31482696533203125
2083,0.31487131118774414
2084,0.3150348663330078
2085,0.3146393299102783
2086,0.3147001266479492
2087,0.31461286544799805
2088,0.31415367126464844
2089,0.31412553787231445
2090,0.31390976905822754
2091,0.3135850429534912
2092,0.3134768009185791
2093,0.31323909759521484
2094,0.31336069107055664
2095,0.312971830368042
2096,0.31293392181396484
2097,0.3124809265136719
2098,0.31268978118896484
2099,0.31252050399780273
2100,0.31229400634765625
2101,0.3124363422393799
2102,0.31217288970947266
2103,0.3119637966156006
2104,0.3119969367980957
2105,0.31141114234924316
2106,0.311647891998291
2107,0.3113884925842285
2108,0.3109109401702881
2109,0.311206579208374
2110,0.31105685234069824
2111,0.3109912872314453
2112,0.31072354316711426
2113,0.31059885025024414
2114,0.31058359146118164
2115,0.3105621337890625
2116,0.3108048439025879
2117,0.3108341693878174
2118,0.31081318855285645
2119,0.31081128120422363
2120,0.3109018802642822
2121,0.31061244010925293
2122,0.3106052875518799
2123,0.3105034828186035
2124,0.31055235862731934
2125,0.3106536865234375
2126,0.3105044364929199
2127,0.31061744689941406
2128,0.31063151359558105
2129,0.31050658226013184
2130,0.31029748916625977
2131,0.31058168411254883
2132,0.3103921413421631
2133,0.310624361038208
2134,0.31055307388305664
2135,0.3106856346130371
2136,0.31054258346557617
2137,0.3107106685638428
2138,0.31067323684692383
2139,0.3106873035430908
2140,0.31094908714294434
2141,0.31110715866088867
2142,0.31110715866088867
2143,0.31126928329467773
2144,0.31129908561706543
2145,0.3012044429779053
2146,0.3002023696899414
2147,0.2998363971710205
2148,0.29964375495910645
2149,0.29918766021728516
2150,0.29917311668395996
2151,0.29938435554504395
2152,0.2988882064819336
2153,0.2989206314086914
2154,0.2985553741455078
2155,0.2989640235900879
2156,0.29868078231811523
2157,0.2986752986907959
2158,0.2986106872558594
2159,0.29876017570495605
2160,0.2989835739135742
2161,0.29900407791137695
2162,0.2989482879638672
2163,0.2991189956665039
2164,0.2988913059234619
2165,0.2990543842315674
2166,0.29931640625
2167,0.2991349697113037
2168,0.29901814460754395
2169,0.29903364181518555
2170,0.29923295974731445
2171,0.29901576042175293
2172,0.299365758895874
2173,0.2992286682128906
2174,0.2993733882904053
2175,0.299546480178833
2176,0.2998476028442383
2177,0.29971790313720703
2178,0.2999458312988281
2179,0.2998390197753906
2180,0.3000373840332031
2181,0.29990196228027344
2182,0.30016088485717773
2183,0.3000500202178955
2184,0.30027198791503906
2185,0.30015993118286133
2186,0.30034518241882324
2187,0.30019044876098633
2188,0.3003978729248047
2189,0.3001377582550049
2190,0.3005681037902832
2191,0.3002951145172119
2192,0.300626277923584
2193,0.3006742000579834
2194,0.3004450798034668
2195,0.3005969524383545
2196,0.30042314529418945
2197,0.3005824089050293
2198,0.3005824089050293
2199,0.30058717727661133
2200,0.30054736137390137
2201,0.30048322677612305
2202,0.30016112327575684
2203,0.30025744438171387
2204,0.3000953197479248
2205,0.30019044876098633
2206,0.29984307289123535
2207,0.303722620010376
2208,0.29615330696105957
2209,0.29585814476013184
2210,0.29616665840148926
2211,0.295762300491333
2212,0.2955436706542969
2213,0.2953808307647705
2214,0.2954273223876953
2215,0.2951819896697998
2216,0.29515838623046875
2217,0.2950458526611328
2218,0.29493141174316406
2219,0.29535698890686035
2220,0.2958500385284424
2221,0.2961912155151367
2222,0.29658055305480957
2223,0.2970147132873535
2224,0.2973954677581787
2225,0.29795050621032715
2226,0.29866480827331543
2227,0.29912686347961426
2228,0.29946255683898926
2229,0.29967522621154785
2230,0.29999351501464844
2231,0.30025696754455566
2232,0.30033040046691895
2233,0.300689697265625
2234,0.3007009029388428
2235,0.30106639862060547
2236,0.3013317584991455
2237,0.3011929988861084
2238,0.30063652992248535
2239,0.3010120391845703
2240,0.3010256290435791
2241,0.3010435104370117
2242,0.3009369373321533
2243,0.3006477355957031
2244,0.3005850315093994
2245,0.301025390625
2246,0.3012068271636963
2247,0.3011164665222168
2248,0.30101847648620605
2249,0.3009204864501953
2250,0.301008939743042
2251,0.30095934867858887
2252,0.30137062072753906
2253,0.30092620849609375
2254,0.3011460304260254
2255,0.301257848739624
2256,0.3016054630279541
2257,0.3014969825744629
2258,0.3016188144683838
2259,0.30158209800720215
2260,0.30138206481933594
2261,0.301393985748291
2262,0.3016338348388672
2263,0.3017454147338867
2264,0.3020296096801758
2265,0.3022031784057617
2266,0.302126407623291
2267,0.3018982410430908
2268,0.3019411563873291
2269,0.301727294921875
2270,0.3015468120574951
2271,0.30192065238952637
2272,0.3022942543029785
2273,0.3028428554534912
2274,0.3040890693664551
2275,0.30408644676208496
2276,0.30433201789855957
2277,0.30495238304138184
2278,0.3051764965057373
2279,0.3049166202545166
2280,0.3049812316894531
2281,0.3053436279296875
2282,0.3056199550628662
2283,0.30611443519592285
2284,0.30678868293762207
2285,0.3066260814666748
2286,0.3063676357269287
2287,0.30632996559143066
2288,0.3067030906677246
2289,0.30689549446105957
2290,0.3073723316192627
2291,0.3083608150482178
2292,0.30843639373779297
2293,0.3084383010864258
2294,0.3086979389190674
2295,0.3087785243988037
2296,0.3090074062347412
2297,0.3088104724884033
2298,0.30861926078796387
2299,0.30840110778808594
2300,0.3084299564361572
2301,0.3078784942626953
2302,0.3088085651397705
2303,0.30832958221435547
2304,0.30981922149658203
2305,0.3100259304046631
2306,0.3102426528930664
2307,0.311969518661499
2308,0.31218647956848145
2309,0.3121163845062256
2310,0.31360626220703125
2311,0.3130502700805664
2312,0.31286191940307617
2313,0.31313109397888184
2314,0.314678430557251
2315,0.31385254859924316
2316,0.31423401832580566
2317,0.31447720527648926
2318,0.3142359256744385
2319,0.3154618740081787
2320,0.31528735160827637
2321,0.3154444694519043
2322,0.31536054611206055
2323,0.31602954864501953
2324,0.31658148765563965
2325,0.316486120223999
2326,0.31635093688964844
2327,0.31618380546569824
2328,0.3159306049346924
2329,0.3159520626068115
2330,0.3156607151031494
2331,0.3156893253326416
2332,0.31551671028137207
2333,0.3152282238006592
2334,0.31597208976745605
2335,0.31600022315979004
2336,0.3164527416229248
2337,0.31699585914611816
2338,0.3173346519470215
2339,0.3175928592681885
2340,0.31811952590942383
2341,0.31842994689941406
2342,0.31874561309814453
2343,0.31893062591552734
2344,0.31926560401916504
2345,0.3194401264190674
2346,0.31929683685302734
2347,0.3193984031677246
2348,0.31981706619262695
2349,0.31990694999694824
2350,0.31949496269226074
2351,0.32021427154541016
2352,0.31969380378723145
2353,0.3199756145477295
2354,0.3199474811553955
2355,0.3196289539337158
2356,0.3200256824493408
2357,0.31966304779052734
2358,0.3201274871826172
2359,0.32013869285583496
2360,0.32023024559020996
2361,0.32031822204589844
2362,0.3207833766937256
2363,0.32109904289245605
2364,0.3216526508331299
2365,0.3212435245513916
2366,0.32256484031677246
2367,0.32190489768981934
2368,0.32210206985473633
2369,0.3223412036895752
2370,0.32277989387512207
2371,0.32297205924987793
2372,0.3233306407928467
2373,0.3236563205718994
2374,0.32364559173583984
2375,0.32369351387023926
2376,0.3240196704864502
2377,0.32395291328430176
2378,0.3242020606994629
2379,0.32407093048095703
2380,0.324338436126709
2381,0.32428574562072754
2382,0.3241291046142578
2383,0.3246421813964844
2384,0.32472848892211914
2385,0.32472658157348633
2386,0.324474573135376
2387,0.3256044387817383
2388,0.3250770568847656
2389,0.32492733001708984
2390,0.32511353492736816
2391,0.3250925540924072
2392,0.3248000144958496
2393,0.32501745223999023
2394,0.32505130767822266
2395,0.32521581649780273
2396,0.3253488540649414
2397,0.3255929946899414
2398,0.3257620334625244
2399,0.32590579986572266
2400,0.3260774612426758
2401,0.3260676860809326
2402,0.32622241973876953
2403,0.3263368606567383
2404,0.3264284133911133
2405,0.3265695571899414
2406,0.3265221118927002
2407,0.3266127109527588
2408,0.3267979621887207
2409,0.3270292282104492
2410,0.3268611431121826
2411,0.3269314765930176
2412,0.32679271697998047
2413,0.32698726654052734
2414,0.32715749740600586
2415,0.32712626457214355
2416,0.3270084857940674
2417,0.3268899917602539
2418,0.3273024559020996
2419,0.32710957527160645
2420,0.3270843029022217
2421,0.3273637294769287
2422,0.327526330947876
2423,0.3279099464416504
2424,0.3279457092285156
2425,0.3281104564666748
2426,0.3280351161956787
2427,0.32840728759765625
2428,0.32828402519226074
2429,0.3283545970916748
2430,0.3283846378326416
2431,0.3284485340118408
2432,0.32842302322387695
2433,0.3283841609954834
2434,0.3287191390991211
2435,0.3288147449493408
2436,0.3289046287536621
2437,0.3290131092071533
2438,0.3291609287261963
2439,0.32919955253601074
2440,0.32929301261901855
2441,0.3292412757873535
2442,0.3295598030090332
2443,0.32955074310302734
2444,0.3297398090362549
2445,0.3295426368713379
2446,0.32984352111816406
2447,0.3296818733215332
2448,0.32954907417297363
2449,0.32973408699035645
2450,0.32993102073669434
2451,0.3298161029815674
2452,0.3299713134765625
2453,0.32994890213012695
2454,0.3302295207977295
2455,0.33059048652648926
2456,0.3307039737701416
2457,0.330737829208374
2458,0.3310542106628418
2459,0.33115339279174805
2460,0.3310115337371826
2461,0.33195018768310547
2462,0.3318603038787842
2463,0.3318815231323242
2464,0.33244895935058594
2465,0.3326845169067383
2466,0.3328514099121094
2467,0.33306145668029785
2468,0.33293676376342773
2469,0.3329646587371826
2470,0.333024263381958
2471,0.33336544036865234
2472,0.3334834575653076
2473,0.3338022232055664
2474,0.33403968811035156
2475,0.33397960662841797
2476,0.3340604305267334
2477,0.334336519241333
2478,0.33464837074279785
2479,0.33480167388916016
2480,0.33478426933288574
2481,0.33501434326171875
2482,0.3353574275970459
2483,0.3355703353881836
2484,0.33577537536621094
2485,0.3358185291290283
2486,0.3360481262207031
2487,0.3359804153442383
2488,0.33624958992004395
2489,0.33652615547180176
2490,0.33623313903808594
2491,0.33655571937561035
2492,0.3369104862213135
2493,0.3371164798736572
2494,0.3372812271118164
2495,0.3374502658843994
2496,0.337658166885376
2497,0.33788490295410156
2498,0.33772754669189453
2499,0.33799219131469727
2500,0.3379356861114502
2501,0.33820033073425293
2502,0.33826518058776855
2503,0.33837270736694336
2504,0.33838486671447754
2505,0.3386859893798828
2506,0.3387789726257324
2507,0.3390052318572998
2508,0.3392763137817383
2509,0.33957552909851074
2510,0.3399527072906494
2511,0.3401520252227783
2512,0.3401498794555664
2513,0.3406040668487549
2514,0.34076833724975586
2515,0.340728759765625
2516,0.3410792350769043
2517,0.3410933017730713
2518,0.34124255180358887
2519,0.341627836227417
2520,0.34183740615844727
2521,0.34195375442504883
2522,0.3420596122741699
2523,0.34192347526550293
2524,0.34176182746887207
2525,0.3420989513397217
2526,0.34226131439208984
2527,0.34260129928588867
2528,0.342815637588501
2529,0.3428773880004883
2530,0.3425588607788086
2531,0.3426549434661865
2532,0.3429756164550781
2533,0.34310126304626465
2534,0.3429582118988037
2535,0.3433644771575928
2536,0.3435397148132324
2537,0.34363389015197754
2538,0.34359169006347656
2539,0.34351515769958496
2540,0.3439474105834961
2541,0.34430980682373047
2542,0.34427714347839355
2543,0.34455227851867676
2544,0.3445291519165039
2545,0.34490180015563965
2546,0.3447411060333252
2547,0.3450767993927002
2548,0.3450465202331543
2549,0.3452167510986328
2550,0.3451063632965088
2551,0.34494709968566895
2552,0.34512925148010254
2553,0.3448512554168701
2554,0.345181941986084
2555,0.3452179431915283
2556,0.3452177047729492
2557,0.34533047676086426
2558,0.34546828269958496
2559,0.34544825553894043
2560,0.34578657150268555
2561,0.34586095809936523
2562,0.34586453437805176
2563,0.3461484909057617
2564,0.34632349014282227
2565,0.34598851203918457
2566,0.34622693061828613
2567,0.34605860710144043
2568,0.34586358070373535
2569,0.34551000595092773
2570,0.3453195095062256
2571,0.34530186653137207
2572,0.34536218643188477
2573,0.3453652858734131
2574,0.3456723690032959
2575,0.3452765941619873
2576,0.3451883792877197
2577,0.3454601764678955
2578,0.3453807830810547
2579,0.3453965187072754
2580,0.34521007537841797
2581,0.34525632858276367
2582,0.34557414054870605
2583,0.34554529190063477
2584,0.3457629680633545
2585,0.34589624404907227
2586,0.34593677520751953
2587,0.3463308811187744
2588,0.3464207649230957
2589,0.3466510772705078
2590,0.3465735912322998
2591,0.3467752933502197
2592,0.3467295169830322
2593,0.34661126136779785
2594,0.3468759059906006
2595,0.3466947078704834
2596,0.3470780849456787
2597,0.3472461700439453
2598,0.3476130962371826
2599,0.3475010395050049
2600,0.34755897521972656
2601,0.34790682792663574
2602,0.3478577136993408
2603,0.347933292388916
2604,0.34834790229797363
2605,0.3485283851623535
2606,0.3486177921295166
2607,0.3489267826080322
2608,0.348909854888916
2609,0.34902310371398926
2610,0.34911322593688965
2611,0.3494689464569092
2612,0.34946751594543457
2613,0.3498075008392334
2614,0.3499026298522949
2615,0.3499794006347656
2616,0.3500819206237793
2617,0.35018181800842285
2618,0.35039687156677246
2619,0.3502819538116455
2620,0.35064196586608887
2621,0.3506479263305664
2622,0.3500630855560303
2623,0.35114026069641113
2624,0.35085201263427734
2625,0.3510560989379883
2626,0.3511040210723877
2627,0.351146936416626
2628,0.35097360610961914
2629,0.35109901428222656
2630,0.35082364082336426
2631,0.3511984348297119
2632,0.35131168365478516
2633,0.35128021240234375
2634,0.35131168365478516
2635,0.35164546966552734
2636,0.35163235664367676
2637,0.35158228874206543
2638,0.3519442081451416
2639,0.35204124450683594
2640,0.35216474533081055
2641,0.35210227966308594
2642,0.35207080841064453
2643,0.35227012634277344
2644,0.35239577293395996
2645,0.3526616096496582
2646,0.3526265621185303
2647,0.3527960777282715
2648,0.3526785373687744
2649,0.3523232936859131
2650,0.353867769241333
2651,0.3538401126861572
2652,0.3535580635070801
2653,0.35396718978881836
2654,0.3538963794708252
2655,0.3539555072784424
2656,0.35405993461608887
2657,0.3545994758605957
2658,0.35418009757995605
2659,0.3537318706512451
2660,0.35325121879577637
2661,0.3535349369049072
2662,0.3536505699157715
2663,0.35436344146728516
2664,0.35485029220581055
2665,0.35463809967041016
2666,0.35495996475219727
2667,0.3548777103424072
2668,0.3550844192504883
2669,0.3549642562866211
2670,0.35547471046447754
2671,0.355496883392334
2672,0.35549235343933105
2673,0.3557107448577881
2674,0.35535717010498047
2675,0.35529541969299316
2676,0.3558340072631836
2677,0.3559706211090088
2678,0.3559420108795166
2679,0.3555264472961426
2680,0.3558804988861084
2681,0.356126070022583
2682,0.35657811164855957
2683,0.3565561771392822
2684,0.35707759857177734
2685,0.35698890686035156
2686,0.3575277328491211
2687,0.3575892448425293
2688,0.3576645851135254
2689,0.3578815460205078
2690,0.35828328132629395
2691,0.3585052490234375
2692,0.35854363441467285
2693,0.3586256504058838
2694,0.3582897186279297
2695,0.35820937156677246
2696,0.3580000400543213
2697,0.3581423759460449
2698,0.3585386276245117
2699,0.3598494529724121
2700,0.3599884510040283
2701,0.3607900142669678
2702,0.3601961135864258
2703,0.3603358268737793
2704,0.4369070529937744
2705,0.36170434951782227
2706,0.36417627334594727
2707,0.3634612560272217
2708,0.3639259338378906
2709,0.3641328811645508
2710,0.36060404777526855
2711,0.36037302017211914
2712,0.36168646812438965
2713,0.36154603958129883
2714,0.362612247467041
2715,0.36269187927246094
2716,0.3630177974700928
2717,0.362640380859375
2718,0.36358165740966797
2719,0.363814115524292
2720,0.36466312408447266
2721,0.36481761932373047
2722,0.3654365539550781
2723,0.36520814895629883
2724,0.36539602279663086
2725,0.3648226261138916
2726,0.3646116256713867
2727,0.36533069610595703
2728,0.3642289638519287
2729,0.36596083641052246
2730,0.3653395175933838
2731,0.36601853370666504
2732,0.3660085201263428
2733,0.36659860610961914
2734,0.3664286136627197
2735,0.3665294647216797
2736,0.36580657958984375
2737,0.36629295349121094
2738,0.36647796630859375
2739,0.3760499954223633
2740,0.3789968490600586
2741,0.3784017562866211
2742,0.3787088394165039
2743,0.37920379638671875
2744,0.3802516460418701
2745,0.38050317764282227
2746,0.3807501792907715
2747,0.3807029724121094
2748,0.38099122047424316
2749,0.3811612129211426
2750,0.381366491317749
2751,0.38122034072875977
2752,0.3811049461364746
2753,0.38141512870788574
2754,0.3819270133972168
2755,0.3816511631011963
2756,0.38182568550109863
2757,0.38155651092529297
2758,0.381732702255249
2759,0.38149476051330566
2760,0.38161492347717285
2761,0.38198256492614746
2762,0.382068395614624
2763,0.38227319717407227
2764,0.38207435607910156
2765,0.3792402744293213
2766,0.37964940071105957
2767,0.3800938129425049
2768,0.38071250915527344
2769,0.38095521926879883
2770,0.3816540241241455
2771,0.38192272186279297
2772,0.38201427459716797
2773,0.3822951316833496
2774,0.3828444480895996
2775,0.3824348449707031
2776,0.38234853744506836
2777,0.3823988437652588
2778,0.38142967224121094
2779,0.3814506530761719
2780,0.38115358352661133
2781,0.380856990814209
2782,0.38178396224975586
2783,0.38199758529663086
2784,0.38028717041015625
2785,0.3803255558013916
2786,0.3806469440460205
2787,0.38123154640197754
2788,0.381206750869751
2789,0.3811492919921875
2790,0.3811631202697754
2791,0.38086748123168945
2792,0.3810088634490967
2793,0.38133978843688965
2794,0.38124585151672363
2795,0.38097333908081055
2796,0.37792515754699707
2797,0.3783879280090332
2798,0.37859463691711426
2799,0.3787496089935303
2800,0.37865376472473145
2801,0.37892603874206543
2802,0.3787410259246826
2803,0.3790156841278076
2804,0.3788430690765381
2805,0.37911009788513184
2806,0.3789389133453369
2807,0.3791689872741699
2808,0.3789081573486328
2809,0.37874436378479004
2810,0.37794923782348633
2811,0.37819743156433105
2812,0.37835121154785156
2813,0.37771081924438477
2814,0.37787747383117676
2815,0.37804603576660156
2816,0.3778362274169922
2817,0.3776400089263916
2818,0.37750673294067383
2819,0.37737607955932617
2820,0.3760945796966553
2821,0.3764317035675049
2822,0.3767545223236084
2823,0.3765220642089844
2824,0.3721020221710205
2825,0.3718879222869873
2826,0.3729724884033203
2827,0.3730661869049072
2828,0.3727915287017822
2829,0.3731880187988281
2830,0.3732421398162842
2831,0.3735010623931885
2832,0.37351012229919434
2833,0.3737916946411133
2834,0.37386178970336914
2835,0.3740713596343994
2836,0.374161958694458
2837,0.37456750869750977
2838,0.3744657039642334
2839,0.3748745918273926
2840,0.3748924732208252
2841,0.37528157234191895
2842,0.37531399726867676
2843,0.37506937980651855
2844,0.37503981590270996
2845,0.37445855140686035
2846,0.3747844696044922
2847,0.37479400634765625
2848,0.37456607818603516
2849,0.37406134605407715
2850,0.3744537830352783
2851,0.37442708015441895
2852,0.37421298027038574
2853,0.3742947578430176
2854,0.3744792938232422
2855,0.37441468238830566
2856,0.373812198638916
2857,0.3741462230682373
2858,0.37440919876098633
2859,0.3734927177429199
2860,0.3737609386444092
2861,0.37396788597106934
2862,0.37360262870788574
2863,0.3729431629180908
2864,0.3730652332305908
2865,0.3728911876678467
2866,0.37216639518737793
2867,0.37238597869873047
2868,0.37262916564941406
2869,0.372511625289917
2870,0.37236618995666504
2871,0.3722224235534668
2872,0.37231898307800293
2873,0.37227535247802734
2874,0.3720254898071289
2875,0.37195825576782227
2876,0.37184619903564453
2877,0.3714101314544678
2878,0.37174320220947266
2879,0.3718717098236084
2880,0.37174320220947266
2881,0.37192225456237793
2882,0.3718719482421875
2883,0.3717780113220215
2884,0.37180590629577637
2885,0.3716132640838623
2886,0.37164759635925293
2887,0.37170863151550293
2888,0.3716423511505127
2889,0.371959924697876
2890,0.3722422122955322
2891,0.37227654457092285
2892,0.3725874423980713
2893,0.3724081516265869
2894,0.37249207496643066
2895,0.3726961612701416
2896,0.37263011932373047
2897,0.37249231338500977
2898,0.37235426902770996
2899,0.37207531929016113
2900,0.3719325065612793
2901,0.3723578453063965
2902,0.3719346523284912
2903,0.37198853492736816
2904,0.37160611152648926
2905,0.37239694595336914
2906,0.3722050189971924
2907,0.3726081848144531
2908,0.3723723888397217
2909,0.3725268840789795
2910,0.37245941162109375
2911,0.3725931644439697
2912,0.37273192405700684
2913,0.3722803592681885
2914,0.372222900390625
2915,0.3726224899291992
2916,0.372755765914917
2917,0.37311697006225586
2918,0.37297773361206055
2919,0.3732151985168457
2920,0.3730950355529785
2921,0.3729264736175537
2922,0.372952938079834
2923,0.3729104995727539
2924,0.3725428581237793
2925,0.372969388961792
2926,0.3727753162384033
2927,0.3731086254119873
2928,0.37314343452453613
2929,0.3733651638031006
2930,0.3734910488128662
2931,0.3733022212982178
2932,0.3735463619232178
2933,0.37331342697143555
2934,0.3735051155090332
2935,0.3735477924346924
2936,0.37331509590148926
2937,0.3729586601257324
2938,0.373093843460083
2939,0.3734149932861328
2940,0.37369489669799805
2941,0.3738234043121338
2942,0.37395453453063965
2943,0.3735320568084717
2944,0.37413740158081055
2945,0.37402915954589844
2946,0.37430596351623535
2947,0.3749508857727051
2948,0.37468504905700684
2949,0.3752000331878662
2950,0.3755977153778076
2951,0.37520384788513184
2952,0.3755929470062256
2953,0.37587690353393555
2954,0.3754711151123047
2955,0.37548208236694336
2956,0.3761324882507324
2957,0.37633728981018066
2958,0.3761482238769531
2959,0.37636280059814453
2960,0.37537145614624023
2961,0.3769659996032715
2962,0.3748202323913574
2963,0.3764626979827881
2964,0.3776850700378418
2965,0.3758237361907959
2966,0.37620019912719727
2967,0.3766944408416748
2968,0.37735986709594727
2969,0.3776402473449707
2970,0.37783098220825195
2971,0.3776392936706543
2972,0.3778970241546631
2973,0.3780479431152344
2974,0.3781321048736572
2975,0.3782668113708496
2976,0.37843942642211914
2977,0.3786604404449463
2978,0.3785691261291504
2979,0.3784933090209961
2980,0.37835240364074707
2981,0.3782846927642822
2982,0.37830090522766113
2983,0.3788180351257324
2984,0.3792407512664795
2985,0.3794581890106201
2986,0.3797729015350342
2987,0.3797922134399414
2988,0.37969279289245605
2989,0.37940192222595215
2990,0.3798706531524658
2991,0.3796815872192383
2992,0.37908482551574707
2993,0.37920618057250977
2994,0.3796658515930176
2995,0.3800356388092041
2996,0.3799130916595459
2997,0.3799741268157959
2998,0.38002967834472656
2999,0.38005781173706055
3000,0.3802757263183594
3001,0.38011932373046875
3002,0.38037991523742676
3003,0.3804142475128174
3004,0.38048458099365234
3005,0.38025498390197754
3006,0.3806579113006592
3007,0.3804929256439209
3008,0.3805205821990967
3009,0.3800191879272461
3010,0.3801429271697998
3011,0.380373477935791
3012,0.3800234794616699
3013,0.3802495002746582
3014,0.3801712989807129
3015,0.38050031661987305
3016,0.38048577308654785
3017,0.3808169364929199
3018,0.3805537223815918
3019,0.3807070255279541
3020,0.380901575088501
3021,0.3809323310852051
3022,0.3808019161224365
3023,0.3813309669494629
3024,0.3814964294433594
3025,0.38170385360717773
3026,0.38208889961242676
3027,0.381742000579834
3028,0.3812215328216553
3029,0.381122350692749
3030,0.3816356658935547
3031,0.3817622661590576
3032,0.3818378448486328
3033,0.381786584854126
3034,0.382429838180542
3035,0.38245344161987305
3036,0.3824574947357178
3037,0.38239002227783203
3038,0.38210391998291016
3039,0.38265371322631836
3040,0.38292384147644043
3041,0.38336825370788574
3042,0.38317012786865234
3043,0.3837096691131592
3044,0.3833191394805908
3045,0.3832228183746338
3046,0.38299083709716797
3047,0.38356733322143555
3048,0.38343191146850586
3049,0.3839714527130127
3050,0.38405299186706543
3051,0.38422584533691406
3052,0.38464879989624023
3053,0.38534021377563477
3054,0.3853578567504883
3055,0.3854844570159912
3056,0.3851430416107178
3057,0.3853921890258789
3058,0.385608434677124
3059,0.38577818870544434
3060,0.385526180267334
3061,0.3851892948150635
3062,0.3850979804992676
3063,0.3852195739746094
3064,0.3858168125152588
3065,0.3857884407043457
3066,0.38616228103637695
3067,0.3860030174255371
3068,0.38630104064941406
3069,0.3863699436187744
3070,0.38639020919799805
3071,0.3865029811859131
3072,0.386136531829834
3073,0.38588666915893555
3074,0.386401891708374
3075,0.38651275634765625
3076,0.3863484859466553
3077,0.3861997127532959
3078,0.38651418685913086
3079,0.38642239570617676
3080,0.3866274356842041
3081,0.3869593143463135
3082,0.386730432510376
3083,0.3869798183441162
3084,0.3872041702270508
3085,0.3868846893310547
3086,0.3867952823638916
3087,0.3870217800140381
3088,0.38682031631469727
3089,0.3868377208709717
3090,0.3867225646972656
3091,0.38701367378234863
3092,0.38710689544677734
3093,0.3873331546783447
3094,0.3875601291656494
3095,0.38723254203796387
3096,0.3868725299835205
3097,0.38669276237487793
3098,0.3869771957397461
3099,0.38710474967956543
3100,0.3871290683746338
3101,0.38724398612976074
3102,0.38723182678222656
3103,0.3870983123779297
3104,0.38707470893859863
3105,0.3870265483856201
3106,0.3867659568786621
3107,0.3866903781890869
3108,0.3870882987976074
3109,0.3867216110229492
3110,0.38684988021850586
3111,0.38686394691467285
3112,0.3865499496459961
3113,0.386486291885376
3114,0.3866884708404541
3115,0.3869943618774414
3116,0.38695216178894043
3117,0.38716650009155273
3118,0.38735413551330566
3119,0.38742518424987793
3120,0.38718700408935547
3121,0.38709163665771484
3122,0.3871912956237793
3123,0.38723278045654297
3124,0.387157678604126
3125,0.38726329803466797
3126,0.3873934745788574
3127,0.38723182678222656
3128,0.3873567581176758
3129,0.3878962993621826
3130,0.38796353340148926
3131,0.3878905773162842
3132,0.3877296447753906
3133,0.3879127502441406
3134,0.3880188465118408
3135,0.38814878463745117
3136,0.38817644119262695
3137,0.38823795318603516
3138,0.3878648281097412
3139,0.3874976634979248
3140,0.38776206970214844
3141,0.3880324363708496
3142,0.3882730007171631
3143,0.3882927894592285
3144,0.3881816864013672
3145,0.3883976936340332
3146,0.3879258632659912
3147,0.387404203414917
3148,0.38764357566833496
3149,0.3877592086791992
3150,0.3877999782562256
3151,0.3872640132904053
