Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1644177594,1000,,Aggregated,531.900000,0.000000,1200,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,20699,0,930.0,945.0250598259371,38.908726535737514,8158.2882618531585,185.0
1644177595,1000,POST,/v1/models/mnist:predict,529.000000,0.000000,1300,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,21170,0,950.0,952.846322859029,38.908726535737514,8158.2882618531585,185.0
1644177595,1000,,Aggregated,529.000000,0.000000,1300,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,21170,0,950.0,952.846322859029,38.908726535737514,8158.2882618531585,185.0
1644177596,1000,POST,/v1/models/mnist:predict,539.700000,0.000000,1300,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,21830,0,970.0,960.5525138203022,38.908726535737514,8158.2882618531585,185.0
1644177596,1000,,Aggregated,539.700000,0.000000,1300,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,21830,0,970.0,960.5525138203022,38.908726535737514,8158.2882618531585,185.0
1644177597,1000,POST,/v1/models/mnist:predict,527.400000,0.000000,1200,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,22293,0,980.0,965.7884530066536,38.908726535737514,8158.2882618531585,185.0
1644177597,1000,,Aggregated,527.400000,0.000000,1200,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,22293,0,980.0,965.7884530066536,38.908726535737514,8158.2882618531585,185.0
1644177598,1000,POST,/v1/models/mnist:predict,531.600000,0.000000,1300,1300,1400,1400,1600,1600,1600,1700,1700,1700,1700,22940,0,1000.0,975.436909839027,38.908726535737514,8158.2882618531585,185.0
1644177598,1000,,Aggregated,531.600000,0.000000,1300,1300,1400,1400,1600,1600,1600,1700,1700,1700,1700,22940,0,1000.0,975.436909839027,38.908726535737514,8158.2882618531585,185.0
1644177599,1000,POST,/v1/models/mnist:predict,517.100000,0.000000,1200,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,23525,0,1000.0,980.483149914358,38.908726535737514,8158.2882618531585,185.0
1644177599,1000,,Aggregated,517.100000,0.000000,1200,1300,1300,1400,1600,1600,1600,1700,1700,1700,1700,23525,0,1000.0,980.483149914358,38.908726535737514,8158.2882618531585,185.0
1644177600,1000,POST,/v1/models/mnist:predict,527.700000,0.000000,1200,1300,1300,1300,1500,1600,1600,1600,1600,1600,1600,23986,0,1100.0,984.9171365217464,38.908726535737514,8158.2882618531585,185.0
1644177600,1000,,Aggregated,527.700000,0.000000,1200,1300,1300,1300,1500,1600,1600,1600,1600,1600,1600,23986,0,1100.0,984.9171365217464,38.908726535737514,8158.2882618531585,185.0
1644177601,1000,POST,/v1/models/mnist:predict,528.800000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,24667,0,1100.0,993.5446960828368,38.908726535737514,8158.2882618531585,185.0
1644177601,1000,,Aggregated,528.800000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,24667,0,1100.0,993.5446960828368,38.908726535737514,8158.2882618531585,185.0
1644177602,1000,POST,/v1/models/mnist:predict,537.200000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,25145,0,1100.0,997.2357774471509,38.908726535737514,8158.2882618531585,185.0
1644177602,1000,,Aggregated,537.200000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,25145,0,1100.0,997.2357774471509,38.908726535737514,8158.2882618531585,185.0
1644177603,1000,POST,/v1/models/mnist:predict,551.800000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,25774,0,1100.0,1002.3155094927206,38.908726535737514,8158.2882618531585,185.0
1644177603,1000,,Aggregated,551.800000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,25774,0,1100.0,1002.3155094927206,38.908726535737514,8158.2882618531585,185.0
1644177604,1000,POST,/v1/models/mnist:predict,548.200000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,26232,0,1100.0,1006.4991444305477,38.908726535737514,8158.2882618531585,185.0
1644177604,1000,,Aggregated,548.200000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,26232,0,1100.0,1006.4991444305477,38.908726535737514,8158.2882618531585,185.0
1644177605,1000,POST,/v1/models/mnist:predict,555.300000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,26930,0,1100.0,1010.5395248208182,38.908726535737514,8158.2882618531585,185.0
1644177605,1000,,Aggregated,555.300000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,26930,0,1100.0,1010.5395248208182,38.908726535737514,8158.2882618531585,185.0
1644177606,1000,POST,/v1/models/mnist:predict,543.900000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,27575,0,1100.0,1012.7140268640878,38.908726535737514,8158.2882618531585,185.0
1644177606,1000,,Aggregated,543.900000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,1400,27575,0,1100.0,1012.7140268640878,38.908726535737514,8158.2882618531585,185.0
